'Wish I could vote direct rule',6,0,0.0
'This man is a disgrace to unionism nothing in common with me first time ever voting for dup thanks to mad mike',22,0,0.0
'Bigoted people like you will be the ruin of us all.',11,0,0.0
'How can you call me bigoted you idiot. i have always voted mostlly uup .i like many made sure we rid our people of the rev mccrea DUP .BUT NESBITT is a disgrace and it seems the biggest recruiting agent for the dup .checkthe results on friday .you absolute clown',50,0,0.0
'Rhi scandal Mrs Foster caused it per week up in ash',11,0,0.0
'No thanks',2,0,0.0
'VDup',1,0,0.0
'These r the ones who would give there votes over to a party that would ruin this country',18,0,0.0
'No chance ...DUP 123',4,0,0.0
'No',1,0,0.0
'Balloon DUP ALL THE WAY',5,0,0.0
'dick',1,0,0.0
'Nope',1,0,0.0
'No chance.',2,0,0.0
"""Not a mission won't even get my 10th preference vote""",10,0,0.0
'No chance',2,0,0.0
'Nope',1,0,0.0
'Totally Inept...',2,0,0.0
'Not voting for the SDLP you should resign',8,0,0.0
'Mike has put his foot in it with the SDLP Transfer....will cost the UUP seats',15,0,0.0
"""Voting uup, will ensure Sinn Fein are the largest party! It's as simple as that""",15,1,0.06666666666666667
'Ulster Unionst no way making a big mistake Mike transfering to SDLP.Sorry no vote from me',16,0,0.0
'No thanks !!! It was the Unionist party and sdlp that brought us into this mess .',17,3,0.17647058823529413
"""They won't take long finding a replacement for you Mike!""",10,1,0.1
'I would not like my vote to go to the SDLP so no thanks',14,0,0.0
"'That man,s a Judas'",4,0,0.0
'Vote DUP. You know it makes sense.',7,0,0.0
'my father was a Official Unionist and i know that he is turning in his grave SHAME on the uup',20,0,0.0
'Vote DUP.',2,0,0.0
'Never liked him and certainly would never trust him.',9,0,0.0
'Nope',1,0,0.0
"""Don't vote Mick sorry Mike turncoat""",6,0,0.0
'Vote DUP Nesbit has nothing to offer true unionists.',9,0,0.0
'You muppet',2,0,0.0
'fuk offfff',2,0,0.0
"'Not a hope in Hell will I vote for the UUP. Nesbitt is a Lundy traitor. Lord Carson must be spinning in his grave, at seeing what a wet lettuce of a party they have become.'",36,0,0.0
'Carson didnt want a n ireland',6,0,0.0
'No chi',2,0,0.0
'Hi my name is Mike and I am a nosey neighbour',11,0,0.0
'no',1,0,0.0
'Nope',1,0,0.0
'Not a chance!!!',3,3,1.0
"""Dear Mr Nesbitt, as a gospel minister I was disappointed at your decision to abstain in the same sex marriage vote. Your decision along with the vote in favour by one of your MLA's handed a propaganda victory to the same sex marriage lobby. Your lack of leadership almost led to a change in the definition of Biblical marriage. Marriage is a Divine institution not to be tampered with by man. As such, I cannot in good conscience, vote for any candidate or party that would directly or indirectly open the door for its re-definition. Your action in this matter has diminished confidence that the UUP can be trusted to protect the traditional view of Biblical marriage. I hope you will listen to my sincerely held and principled position. Regards Noel Hughes""",132,0,0.0
"""Noel. That's one of the reasons that me & a lot of people I know will vote UUP.""",18,0,0.0
'William that is entirely your choice for which you are responsible.',11,0,0.0
"'Here here, neither can I Mr Nesbitt give a vote to your South Antrim candidate Steve Aiken.'",17,0,0.0
'No chance ',3,0,0.0
'Jack Jack Hall',3,0,0.0
'This man is a tit',5,0,0.0
"""Because of him I'll not be transfering my vote in EB to the uup candate as i see his victory helping Nesbitt sorry Andy. Why Oh Why would I then have my vote used to support the Anti-Union SDLP & Alliance Party lead by an ignorant Gimp. I dont support anyone who fences ANTI UNIONISM or a UI... Remove Unionist from your Name...""",63,0,0.0
"""You people are aware that Mike Nesbitt isn't transferring your vote to the SDLP? You pick your order of preference. He said he would transfer HIS own personal vote to the SDLP over the DUP or Sinn Fein. Voting DUP because they've scared you into thinking that you'll end up with a United Ireland if you vote anywhere else is exactly why you shouldn't vote for them. At best, that's a scaremongering prediction from a party that didn't predict that a scheme that lets you profit from using as much energy as possible would be open to abuse. And at worst it's an outright lie, because they know that won't happen.""",111,0,0.0
'Away back and read the news you prick',8,0,0.0
'Well said ',3,0,0.0
'If he goes back to reading the news I will start a petition to get rid of him. He would be better reading fairy stories',25,0,0.0
"'Get back to what you were good at, reading the news!!'",11,2,0.18181818181818182
"""Some very good people in the UUP but they are running around like headless chickens. Haven't seen a poster or any sign of the candidate in North Belfast. Sad times.""",30,0,0.0
'His name is Robert foster volunteer for community work also great fund raiser for children s cancers and Marie currie poster money donated to these charities also posters at schools and churches yesterday',33,0,0.0
"""The UUP are cutting down on the election posters this year Rory. Environmental concerns. I believe they were discussing giving a percentage of what they would have spent to charity. You'll still see them around your local polling centres.""",39,0,0.0
"'why should we vote uup ...when you can\'t vote for your own party ? rem this "" I\'m transferring my vote to the sdlp ?? numnut !!'",27,2,0.07407407407407407
'Hes voting for his own party THEN the sdlp.',9,0,0.0
'Sorry no',2,0,0.0
