status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
105732052794210_1286807304686673,"The First Minister Arlene Foster and Communities Minister Paul Givan joined with Dunloy Accordion Band tonight for their 60th anniversary celebrations. 

A chance to see some great musical talent performing on our streets.",Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.106149206085828.8008.105732052794210/1286805918020145/?type=3,2016-07-30 16:09:14,110,5,9,110,0,0,0,0,0
105732052794210_1285088338191903,Gavin Robinson has welcomed a positive outcome reached for Hank.  Belfast City Council will be applying to the court for him be included to an exemption scheme that would allow him to be reunited with his owners.,Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1285088338191903/?type=3,2016-07-28 10:51:15,50,5,24,50,0,0,0,0,0
105732052794210_1283659131668157,"Gregory Campbell has welcomed the announcement this evening that next year's Irish Open will be coming to Portstewart Golf Club.
(Pictured is Arlene Foster with Rory McIlroy when the competition was held at Royal Portrush back in 2012)

Mr Campbell said, 'This is fantastic news, not just for the Causeway Coast area but the whole of Northern Ireland, as the competition will again bring visitors and publicity to the area. Northern Ireland is becoming renowned across the world amongst golf tourists, with Portstewart and Portrush offering some of the finest courses anywhere in the world.
 
This competition is the latest in a long line of major events to come to Northern Ireland and I would pay tribute to the work carried out by the First Minister, successive Economy Ministers, and Rory McIlroy in their role in continuing to ensure that a positive image of Northern Ireland is promoted across the world.

I will continue to work to ensure that Portstewart and the wider area is ready to maximise the benefits from hosting the competition which hopefully will be as popular as it was in Portrush back in 2012.'",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1283659131668157/?type=3,2016-07-26 11:44:12,79,4,8,79,0,0,0,0,0
105732052794210_1280472118653525,,Arlene Foster,photo,https://www.facebook.com/ArleneFosterMLA/photos/a.989671264460678.1073741827.984945704933234/1107914522636351/?type=3,2016-07-22 06:19:50,43,7,0,43,0,0,0,0,0
105732052794210_1277834902250580,The Agriculture Minister took the opportunity to talk to the new Foreign Secretary today. She stressed the need to ensure that Northern Ireland isn't forgotten in upcoming trade negotiations.,Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1277834902250580/?type=3,2016-07-18 13:29:08,127,16,14,127,0,0,0,0,0
105732052794210_1274056929295044,It's been a tiring few days for lots of people across Northern Ireland. Quite a few party representatives were out today again though for the 'sham fight' at Scarva.,Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.106149206085828.8008.105732052794210/1274056015961802/?type=3,2016-07-13 14:08:18,49,7,1,49,0,0,0,0,0
105732052794210_1274019539298783,"Congratulations to our Party leader on being appointed by Her Majesty the Queen to the Privy Council. 

She will now be known as the Rt Hon Arlene Foster and joins her counterparts the First Ministers of Scotland and Wales as members. 

(The painting is of Queen Victoria convening her first Privy Council meeting)",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1274019539298783/?type=3,2016-07-13 13:10:45,233,15,13,229,4,0,0,0,0
105732052794210_1270995022934568,"Musical Instruments for Bands funding to be reinstated
 
Minister for Communities, Paul Givan MLA, has told the Newsletter that the Musical Instruments for Bands funding will be reinstated. £200,000 of funding will be available for bands across Northern Ireland in 2016/17.
 
The programme, which is distributed through the Arts Council provides grants from £500 to £5,000 for the purchase of instruments to bands based in Northern Ireland which are formally constituted and who have not received a grant from the fund in the previous five years. It is generally accessed by the marching bands community.
 
The Minister said: ""It was very disappointing for many bands when this programme was suspended last year by the DCAL Minister Caral Ni Chuilin. Whilst the total amount of money available is relatively modest it is still a very important funding source for bands.    
 
The marching bands sector is the largest community arts sector in Northern Ireland with nearly 30,000 people regularly participating in over 600 bands. A huge effort is put in by volunteers who contribute not just musically and culturally but economically. The £200,000 funding provided within the scheme is part of over £1million spent each year on musical instruments alone.Bands also provide structure, discipline and a social outlet for thousands of young people across the Province and I will continue to work to ensure that adequate resources are available for the sector.
 
Bands from every corner of the Province have benefitted from the funding from inner city areas to more isolated rural communities. Our parading culture has been described as ""Northern Ireland's best kept secret"" and I want to help support and promote it. Over the next few days people across the Province will be able witness the quality of musical talent we have in Northern Ireland. We have pipe, silver, flute and accordion bands which are amongst the best in the world and the vast majority of these will be performing on our streets this week."" 

Since 2011, £200,000 has been allocated each year to the Arts Council for the Musical Instruments for Bands Scheme.",Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.106149206085828.8008.105732052794210/1270994262934644/?type=3,2016-07-09 10:54:15,55,11,5,55,0,0,0,0,0
105732052794210_1268084566558947,"Nelson McCausland supports Belfast Orangefest's ""Battle not the Bottle"" campaign. 
#BattleNotBottle",Belfast Orangefest,video,https://www.facebook.com/BelfastOrangefest/videos/545447085639634/,2016-07-05 11:55:53,39,16,0,39,0,0,0,0,0
105732052794210_1267360083298062,A job opportunity that might be of interest in the Westminster Foundation for Democracy.,"Programme Officer, Multi-Party Office – Westminster Foundation for Democracy",link,http://www.wfd.org/jobs/programme-officer-multi-party-office/,2016-07-04 14:45:07,10,4,1,10,0,0,0,0,0
